,罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,被害者の年齢,被害者の職業,施錠関係,住所,lat,lon
420,窃盗,自転車盗,千葉中央,西千葉交番,121011,千葉県,千葉市中央区,松波２丁目,2022-05-13,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠せず,千葉市中央区松波２丁目,35.621014,140.106918
421,窃盗,自転車盗,千葉中央,西千葉交番,121011,千葉県,千葉市中央区,松波２丁目,2022-05-20,12,道路上,その他,10歳代,大学生,施錠せず,千葉市中央区松波２丁目,35.621014,140.106918
422,窃盗,自転車盗,千葉中央,西千葉交番,121011,千葉県,千葉市中央区,松波２丁目,2022-06-03,11,道路上,その他,10歳代,大学生,施錠せず,千葉市中央区松波２丁目,35.621014,140.106918
423,窃盗,自転車盗,千葉中央,西千葉交番,121011,千葉県,千葉市中央区,松波２丁目,2022-06-26,05,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠せず,千葉市中央区松波２丁目,35.621014,140.106918
424,窃盗,自転車盗,千葉中央,西千葉交番,121011,千葉県,千葉市中央区,松波２丁目,2022-07-17,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠せず,千葉市中央区松波２丁目,35.621014,140.106918
425,窃盗,自転車盗,千葉中央,西千葉交番,121011,千葉県,千葉市中央区,松波２丁目,2022-07-22,18,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず,千葉市中央区松波２丁目,35.621014,140.106918
426,窃盗,自転車盗,千葉中央,西千葉交番,121011,千葉県,千葉市中央区,松波２丁目,2022-08-05,07,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠した,千葉市中央区松波２丁目,35.621014,140.106918
427,窃盗,自転車盗,千葉中央,西千葉交番,121011,千葉県,千葉市中央区,松波２丁目,2022-08-16,23,道路上,その他,20歳代,大学生,施錠せず,千葉市中央区松波２丁目,35.621014,140.106918
428,窃盗,自転車盗,千葉中央,西千葉交番,121011,千葉県,千葉市中央区,松波２丁目,2022-08-18,12,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず,千葉市中央区松波２丁目,35.621014,140.106918
429,窃盗,自転車盗,千葉中央,西千葉交番,121011,千葉県,千葉市中央区,松波２丁目,2022-09-02,21,道路上,その他,20歳代,その他,施錠せず,千葉市中央区松波２丁目,35.621014,140.106918
430,窃盗,自転車盗,千葉中央,西千葉交番,121011,千葉県,千葉市中央区,松波２丁目,2022-09-05,16,その他,駐車（輪）場,10歳代,高校生,施錠せず,千葉市中央区松波２丁目,35.621014,140.106918
431,窃盗,自転車盗,千葉中央,西千葉交番,121011,千葉県,千葉市中央区,松波２丁目,2022-09-23,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した,千葉市中央区松波２丁目,35.621014,140.106918
432,窃盗,自転車盗,千葉中央,西千葉交番,121011,千葉県,千葉市中央区,松波２丁目,2022-09-28,13,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した,千葉市中央区松波２丁目,35.621014,140.106918
433,窃盗,自転車盗,千葉中央,西千葉交番,121011,千葉県,千葉市中央区,松波２丁目,2022-10-02,00,４階建て以上共同住宅,その他,20歳代,大学生,施錠せず,千葉市中央区松波２丁目,35.621014,140.106918
434,窃盗,自転車盗,千葉中央,西千葉交番,121011,千葉県,千葉市中央区,松波３丁目,2022-11-13,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠せず,千葉市中央区松波３丁目,35.619823,140.109482
435,窃盗,自転車盗,千葉中央,西千葉交番,121011,千葉県,千葉市中央区,松波４丁目,2022-04-17,00,４階建て以上共同住宅,駐車（輪）場,20歳代,大学生,施錠せず,千葉市中央区松波４丁目,35.622543,140.110535
436,窃盗,自転車盗,千葉中央,西千葉交番,121011,千葉県,千葉市中央区,松波４丁目,2022-04-30,21,その他の住宅（３階建て以下共同住宅等）,その他,20歳代,大学生,施錠した,千葉市中央区松波４丁目,35.622543,140.110535
437,窃盗,自転車盗,千葉中央,西千葉交番,121011,千葉県,千葉市中央区,松波４丁目,2022-10-21,18,その他の住宅（３階建て以下共同住宅等）,その他,30歳代,その他,施錠した,千葉市中央区松波４丁目,35.622543,140.110535
438,窃盗,自転車盗,千葉中央,西千葉交番,121011,千葉県,千葉市中央区,松波４丁目,2022-11-01,21,一戸建住宅,その他,20歳代,大学生,施錠せず,千葉市中央区松波４丁目,35.622543,140.110535
439,窃盗,自転車盗,千葉中央,都交番,121011,千葉県,千葉市中央区,旭町,2022-05-11,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,50歳代,その他,施錠した,千葉市中央区旭町,35.608093,140.134232
440,窃盗,自転車盗,千葉中央,都交番,121011,千葉県,千葉市中央区,旭町,2022-09-15,11,４階建て以上共同住宅,その他,40歳代,その他,施錠した,千葉市中央区旭町,35.608093,140.134232
441,窃盗,自転車盗,千葉中央,都交番,121011,千葉県,千葉市中央区,亀井町,2022-05-27,12,４階建て以上共同住宅,駐車（輪）場,10歳代,大学生,施錠せず,千葉市中央区亀井町,35.607479,140.12973
442,窃盗,自転車盗,千葉中央,都交番,121011,千葉県,千葉市中央区,亀岡町,2022-04-15,09,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠した,千葉市中央区亀岡町,35.606445,140.133316
443,窃盗,自転車盗,千葉中央,都交番,121011,千葉県,千葉市中央区,亀岡町,2022-05-19,09,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠した,千葉市中央区亀岡町,35.606445,140.133316
444,窃盗,自転車盗,千葉中央,都交番,121011,千葉県,千葉市中央区,亀岡町,2022-05-21,07,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した,千葉市中央区亀岡町,35.606445,140.133316
445,窃盗,自転車盗,千葉中央,都交番,121011,千葉県,千葉市中央区,亀岡町,2022-08-23,18,一戸建住宅,駐車（輪）場,20歳代,大学生,施錠した,千葉市中央区亀岡町,35.606445,140.133316
446,窃盗,自転車盗,千葉中央,都交番,121011,千葉県,千葉市中央区,亀岡町,2022-10-21,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠せず,千葉市中央区亀岡町,35.606445,140.133316
447,窃盗,自転車盗,千葉中央,都交番,121011,千葉県,千葉市中央区,都町１丁目,2022-01-06,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した,千葉市中央区都町１丁目,35.614738,140.139618
448,窃盗,自転車盗,千葉中央,都交番,121011,千葉県,千葉市中央区,都町１丁目,2022-04-16,01,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した,千葉市中央区都町１丁目,35.614738,140.139618
449,窃盗,自転車盗,千葉中央,都交番,121011,千葉県,千葉市中央区,都町１丁目,2022-04-16,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠した,千葉市中央区都町１丁目,35.614738,140.139618
450,窃盗,自転車盗,千葉中央,都交番,121011,千葉県,千葉市中央区,都町１丁目,2022-05-08,16,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した,千葉市中央区都町１丁目,35.614738,140.139618
451,窃盗,自転車盗,千葉中央,都交番,121011,千葉県,千葉市中央区,都町１丁目,2022-07-15,21,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した,千葉市中央区都町１丁目,35.614738,140.139618
452,窃盗,自転車盗,千葉中央,都交番,121011,千葉県,千葉市中央区,都町１丁目,不明,不明,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠した,千葉市中央区都町１丁目,35.614738,140.139618
453,窃盗,自転車盗,千葉中央,都交番,121011,千葉県,千葉市中央区,都町１丁目,不明,不明,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠した,千葉市中央区都町１丁目,35.614738,140.139618
454,窃盗,自転車盗,千葉中央,都交番,121011,千葉県,千葉市中央区,都町２丁目,2022-03-15,15,その他,その他,10歳代,中学生,施錠せず,千葉市中央区都町２丁目,35.611229,140.140137
455,窃盗,自転車盗,千葉中央,都交番,121011,千葉県,千葉市中央区,都町３丁目,2022-10-16,14,一戸建住宅,駐車（輪）場,30歳代,その他,施錠せず,千葉市中央区都町３丁目,35.608765,140.139175
456,窃盗,自転車盗,千葉中央,都交番,121011,千葉県,千葉市中央区,都町４丁目,2022-04-01,08,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した,千葉市中央区都町４丁目,35.61203,140.144562
457,窃盗,自転車盗,千葉中央,都交番,121011,千葉県,千葉市中央区,都町４丁目,2022-04-01,08,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した,千葉市中央区都町４丁目,35.61203,140.144562
458,窃盗,自転車盗,千葉中央,都交番,121011,千葉県,千葉市中央区,都町４丁目,2022-07-03,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,50歳代,その他,施錠せず,千葉市中央区都町４丁目,35.61203,140.144562
459,窃盗,自転車盗,千葉中央,都交番,121011,千葉県,千葉市中央区,都町４丁目,2022-07-22,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず,千葉市中央区都町４丁目,35.61203,140.144562
460,窃盗,自転車盗,千葉中央,都交番,121011,千葉県,千葉市中央区,都町４丁目,2022-09-14,03,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,65-69歳,その他,施錠した,千葉市中央区都町４丁目,35.61203,140.144562
461,窃盗,自転車盗,千葉中央,都交番,121011,千葉県,千葉市中央区,都町５丁目,2022-05-08,10,一戸建住宅,駐車（輪）場,40歳代,その他,施錠した,千葉市中央区都町５丁目,35.611626,140.148514
462,窃盗,自転車盗,千葉中央,都交番,121011,千葉県,千葉市中央区,都町５丁目,2022-06-04,23,一戸建住宅,駐車（輪）場,40歳代,その他,施錠した,千葉市中央区都町５丁目,35.611626,140.148514
463,窃盗,自転車盗,千葉中央,都交番,121011,千葉県,千葉市中央区,都町６丁目,2022-07-17,12,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず,千葉市中央区都町６丁目,35.614632,140.146957
464,窃盗,自転車盗,千葉中央,都交番,121011,千葉県,千葉市中央区,都町７丁目,2022-04-15,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した,千葉市中央区都町７丁目,35.616901,140.147232
465,窃盗,自転車盗,千葉中央,都交番,121011,千葉県,千葉市中央区,都町８丁目,2022-08-17,08,その他,その他,10歳代,高校生,施錠せず,千葉市中央区都町８丁目,35.616268,140.152008
466,窃盗,自転車盗,千葉中央,都交番,121011,千葉県,千葉市中央区,矢作町,2022-07-29,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,高校生,施錠せず,千葉市中央区矢作町,35.603645,140.14093
467,窃盗,自転車盗,千葉中央,都交番,121011,千葉県,千葉市中央区,矢作町,2022-08-06,00,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠せず,千葉市中央区矢作町,35.603645,140.14093
468,窃盗,自転車盗,千葉南,あすみが丘駐在所,121053,千葉県,千葉市緑区,あすみが丘１丁目,2022-06-05,11,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠せず,千葉市緑区あすみが丘１丁目,35.529697,140.269821
469,窃盗,自転車盗,千葉南,土気駅前交番,121053,千葉県,千葉市緑区,土気町,2022-04-05,13,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠せず,千葉市緑区土気町,35.536846,140.277557
470,窃盗,自転車盗,千葉南,土気駅前交番,121053,千葉県,千葉市緑区,土気町,2022-05-31,19,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず,千葉市緑区土気町,35.536846,140.277557
471,窃盗,自転車盗,千葉南,土気駅前交番,121053,千葉県,千葉市緑区,土気町,2022-09-08,14,道路上,その他,30歳代,その他,施錠せず,千葉市緑区土気町,35.536846,140.277557
472,窃盗,自転車盗,千葉南,土気駅前交番,121053,千葉県,千葉市緑区,土気町,2022-09-11,08,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず,千葉市緑区土気町,35.536846,140.277557
473,窃盗,自転車盗,千葉南,土気駅前交番,121053,千葉県,千葉市緑区,土気町,2022-09-26,06,その他,駐車（輪）場,10歳代,高校生,施錠せず,千葉市緑区土気町,35.536846,140.277557
474,窃盗,自転車盗,千葉南,土気駅前交番,121053,千葉県,千葉市緑区,土気町,2022-10-16,07,その他,駐車（輪）場,10歳代,高校生,施錠した,千葉市緑区土気町,35.536846,140.277557
475,窃盗,自転車盗,千葉南,土気駅前交番,121053,千葉県,千葉市緑区,あすみが丘１丁目,2022-01-26,07,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず,千葉市緑区あすみが丘１丁目,35.529697,140.269821
476,窃盗,自転車盗,千葉南,土気駅前交番,121053,千葉県,千葉市緑区,あすみが丘１丁目,2022-03-01,08,その他,駐車（輪）場,20歳代,大学生,施錠した,千葉市緑区あすみが丘１丁目,35.529697,140.269821
477,窃盗,自転車盗,千葉南,土気駅前交番,121053,千葉県,千葉市緑区,あすみが丘１丁目,2022-06-29,06,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず,千葉市緑区あすみが丘１丁目,35.529697,140.269821
478,窃盗,自転車盗,千葉南,土気駅前交番,121053,千葉県,千葉市緑区,あすみが丘１丁目,2022-07-28,09,その他,駐車（輪）場,10歳代,高校生,施錠せず,千葉市緑区あすみが丘１丁目,35.529697,140.269821
479,窃盗,自転車盗,千葉南,土気駅前交番,121053,千葉県,千葉市緑区,あすみが丘１丁目,2022-08-18,09,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず,千葉市緑区あすみが丘１丁目,35.529697,140.269821
480,窃盗,自転車盗,千葉南,土気駅前交番,121053,千葉県,千葉市緑区,あすみが丘１丁目,2022-08-21,11,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず,千葉市緑区あすみが丘１丁目,35.529697,140.269821
