罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,被害者の年齢,被害者の職業,施錠関係
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-03-13,19,その他,その他,40歳代,その他,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-03-17,17,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-03-20,20,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-03-29,09,その他,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-04-04,07,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-04-10,09,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-04-14,07,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-04-14,15,道路上,その他,10歳代,大学生,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-04-18,14,その他,駐車（輪）場,60-64歳,その他,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-04-28,22,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-05-10,07,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-05-10,22,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-05-26,10,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-05-27,20,その他,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-06-15,06,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-06-17,12,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-06-18,10,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-06-27,08,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-07-05,05,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-07-13,00,道路上,その他,20歳代,その他,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-08-01,08,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-08-06,07,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-08-10,07,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-08-15,16,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-08-16,09,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-08-19,13,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-08-20,19,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-08-20,23,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-08-25,11,一戸建住宅,その他,10歳代,高校生,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-08-30,19,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-09-04,06,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-09-15,13,その他,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-09-17,16,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-09-22,17,駐車（輪）場,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-09-25,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-09-29,20,４階建て以上共同住宅,その他,10歳代,高校生,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-10-06,18,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-10-16,12,４階建て以上共同住宅,その他,10歳代,大学生,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-10-19,12,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-10-24,12,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-11-02,09,その他,その他,50歳代,その他,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-11-05,18,その他の住宅（３階建て以下共同住宅等）,その他,30歳代,その他,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-11-06,07,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-11-07,18,その他,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-11-09,11,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-11-20,06,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-11-25,13,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-11-28,19,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄１丁目,2023-12-07,18,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄２丁目,2023-01-19,01,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄２丁目,2023-05-04,20,一戸建住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄２丁目,2023-05-08,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄２丁目,2023-05-15,17,道路上,その他,40歳代,その他,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄２丁目,2023-06-01,17,道路上,その他,10歳代,中学生,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄２丁目,2023-06-04,00,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄２丁目,2023-07-09,19,４階建て以上共同住宅,その他,20歳代,その他,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄２丁目,2023-08-25,03,道路上,その他,40歳代,その他,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄２丁目,2023-09-29,10,その他,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄３丁目,2023-02-03,19,その他の住宅（３階建て以下共同住宅等）,その他,60-64歳,その他,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄３丁目,2023-05-25,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄３丁目,2023-05-25,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄３丁目,2023-05-25,18,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄３丁目,2023-06-24,15,４階建て以上共同住宅,駐車（輪）場,10歳代,その他,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄３丁目,2023-07-06,21,一戸建住宅,その他,20歳代,その他,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄３丁目,2023-07-21,16,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄３丁目,2023-08-10,17,道路上,その他,20歳代,大学生,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄３丁目,2023-09-21,09,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄３丁目,2023-09-27,08,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,小学生,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄３丁目,2023-10-08,08,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄３丁目,2023-10-21,00,４階建て以上共同住宅,その他,30歳代,その他,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄３丁目,2023-10-23,19,道路上,その他,20歳代,その他,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄３丁目,2023-10-31,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄３丁目,2023-11-18,16,一戸建住宅,その他,50歳代,その他,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄４丁目,2023-01-28,00,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄４丁目,2023-02-07,17,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄４丁目,2023-03-16,16,４階建て以上共同住宅,駐車（輪）場,10歳代,小学生,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄４丁目,2023-03-23,00,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄４丁目,2023-05-25,12,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄４丁目,2023-06-22,15,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄４丁目,2023-07-02,21,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄４丁目,2023-07-16,16,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄４丁目,2023-08-11,16,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄４丁目,2023-09-07,17,その他の住宅（３階建て以下共同住宅等）,その他,30歳代,その他,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄４丁目,2023-10-07,17,４階建て以上共同住宅,その他,10歳代,高校生,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄４丁目,2023-10-27,09,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,北栄４丁目,2023-10-27,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,当代島１丁目,2022-12-18,13,４階建て以上共同住宅,その他,20歳代,その他,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,当代島１丁目,2023-03-09,10,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,当代島１丁目,2023-03-15,19,道路上,その他,40歳代,その他,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,当代島１丁目,2023-03-30,01,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,当代島１丁目,2023-04-15,12,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,当代島１丁目,2023-04-21,11,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,当代島１丁目,2023-05-25,13,その他,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,当代島１丁目,2023-07-08,00,道路上,その他,20歳代,その他,施錠せず
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,当代島１丁目,2023-07-30,10,その他,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,浦安,浦安駅前,122271,千葉県,浦安市,当代島１丁目,2023-08-27,19,道路上,その他,20歳代,その他,施錠せず
